,OBJECTID,YEAR_,STATE,AGENCY,CAUSE,C_METHOD,OBJECTIVE,GIS_ACRES,DECADES,Shape__Area,Shape__Length
8462,206.71719812342658,44.93328387732194,2,3.3166247903554,1.0,8.0,1.0,1.0000008583218691,1.6086062567873205,1.000245178675691,1.0000047240100183
8463,206.71961687271,44.93328387732194,2,3.3166247903554,1.0,3.0,1.0,1.00000067464576,1.6086062567873205,1.0002217896254393,1.0000043001381955
8464,206.72203559369282,44.93328387732194,2,3.3166247903554,1.0,3.0,1.0,1.000001023037363,1.6086062567873205,1.0002659218361347,1.0000054868882238
8465,206.7244542863761,44.93328387732194,2,3.3166247903554,1.0,1.0,1.0,1.0000004974513794,1.6086062567873205,1.000198193344684,1.0000039480531915
8466,206.7268729507608,44.93328387732194,2,3.3166247903554,9.0,1.0,1.0,1.000000358992774,1.6086062567873205,1.0001805244179394,1.000003585141754
8467,206.72929158684795,44.93328387732194,2,3.3166247903554,4.0,1.0,1.0,1.0000002736868605,1.6086062567873205,1.0001692130903503,1.0000034498795223
8468,206.7317101946385,44.93328387732194,2,3.3166247903554,9.0,6.0,1.0,1.000000786343791,1.6086062567873205,1.0002347172486707,1.0000044541541113
8469,206.73412877413347,44.93328387732194,2,3.3166247903554,9.0,1.0,1.0,1.000000246442768,1.6086062567873205,1.000165628593414,1.0000034533147708
8470,206.73654732533385,44.93328387732194,2,3.3166247903554,1.0,1.0,1.0,1.0000005348239007,1.6086062567873205,1.0002032428581287,1.0000041220194245
8471,206.7389658482406,44.93328387732194,2,3.3166247903554,1.0,1.0,1.0,1.0000003344233217,1.6086062567873205,1.000177672056852,1.000003688264549
8472,206.7413843428548,44.93328387732194,2,3.3166247903554,1.0,1.0,1.0,1.0000002045631196,1.6086062567873205,1.0001610206260325,1.0000032404576964
8473,206.74380280917734,44.93328387732194,2,3.3166247903554,1.0,1.0,1.0,1.0000004584667141,1.6086062567873205,1.0001935789887115,1.0000038766939159
8474,206.74622124720926,44.93328387732194,2,3.3166247903554,1.0,1.0,1.0,1.0000002605595808,1.6086062567873205,1.0001682481124732,1.000003501311914
8475,206.74863965695155,44.93328387732194,2,3.3166247903554,9.0,1.0,1.0,1.000001300343169,1.6086062567873205,1.0003014137812027,1.0000059655473015
8476,206.7510580384052,44.93328387732194,2,3.3166247903554,1.0,1.0,1.0,1.000000512361866,1.6086062567873205,1.0002005084914978,1.0000039795904319
8477,206.7534763915712,44.93328387732194,2,3.3166247903554,7.0,1.0,1.0,1.0000003677833644,1.6086062567873205,1.0001821260855177,1.000003664394357
8478,206.7558947164506,44.93328387732194,2,3.3166247903554,5.0,1.0,1.0,1.0000009708099298,1.6086062567873205,1.0002586221419734,1.0000050453587166
8479,206.76073128135332,44.93328387732194,2,1.4142135623730951,14.0,8.0,1.0,1.000000724498333,1.6086062567873205,1.0002252649593977,1.0000045477092345
8480,206.7631495213787,44.93328387732194,2,3.3166247903554,1.0,1.0,1.0,1.0000004291190534,1.6086062567873205,1.0001887755712884,1.0000037729147397
8481,206.76556773312137,44.93328387732194,2,1.7320508075688772,14.0,3.0,1.0,1.0000010049150152,1.6086062567873205,1.0002613213386629,1.0000052396194894
8482,206.76798591658235,44.93328387732194,2,3.0,1.0,8.0,1.0905077326652577,1.0000004291058244,1.6086062567873205,1.0001900504049492,1.0000038235579622
8483,206.77040407176264,44.93328387732194,2,3.0,10.0,1.0,1.0,1.000000479527823,1.6086062567873205,1.0001953792073301,1.0000038560290854
8484,206.77282219866325,44.93328387732194,2,2.6457513110645907,14.0,8.0,1.0,1.0000000007989986,1.6086062567873205,1.0001326712925118,1.000002676654212
8485,206.7752402972851,44.93328387732194,2,2.6457513110645907,14.0,8.0,1.0,1.0000000711391617,1.6086062567873205,1.000141639693914,1.0000031163669714
8486,206.77765836762927,44.93328387732194,2,2.6457513110645907,14.0,8.0,1.0,1.000000342722098,1.6086062567873205,1.0001763956254133,1.0000035141852412
8487,206.78007640969668,44.93328387732194,2,3.0,14.0,1.0,1.0,1.0000005228657323,1.6086062567873205,1.0001994948501807,1.0000039158567566
8488,206.7921661959176,44.93328387732194,2,3.0,14.0,8.0,1.0,1.0000005005017658,1.6086062567873205,1.0001970419943957,1.0000040395708356
8489,206.79458406834547,44.93328387732194,2,2.6457513110645907,14.0,7.0,1.0,1.0000010827106487,1.6086062567873205,1.0002712340744233,1.0000054209129448
8490,206.81634364817495,44.598206241955516,2,1.7320508075688772,14.0,5.0,1.0,1.000000253453011,1.6070950905703565,1.0001649681683091,1.0000033585000296
8491,206.8187612379496,44.64302857109943,2,1.7320508075688772,14.0,4.0,1.0,1.0000011554820174,1.6076011836192454,1.0002804609353972,1.0000056382586355
8492,206.82117879946435,44.67661580737735,2,1.7320508075688772,14.0,7.0,1.0,1.0000011215600104,1.6076011836192454,1.000276120520661,1.0000056132429909
8493,206.82359633272023,44.721359549995796,2,1.7320508075688772,14.0,5.0,1.0,1.0000008263244564,1.6081048980284531,1.0002383607926744,1.0000044977971854
8494,206.8260138377182,44.82186966202994,2,1.7320508075688772,2.0,5.0,1.0,1.000000214225051,1.6081048980284531,1.0001599778804073,1.0000032498372209
8495,206.82843131445927,44.86646854834911,2,1.7320508075688772,14.0,7.0,1.0,1.0000012007058954,1.6086062567873205,1.0002862721969614,1.0000057332822605
8496,206.83084876294444,44.88875137492688,2,3.0,14.0,5.0,1.0,1.0000001852475535,1.6086062567873205,1.0001562690971293,1.0000032299490196
8497,206.83326618317471,44.88875137492688,2,3.0,14.0,4.0,1.0,1.0000000211045292,1.6086062567873205,1.0001352178722072,1.0000027961586084
8498,206.83810093887442,44.88875137492688,2,3.0,14.0,5.0,1.0,1.0000001228124769,1.6086062567873205,1.0001482396243149,1.0000033700315047
8499,206.84051827434584,44.8998886412873,2,1.7320508075688772,2.0,1.0,1.0,1.0000007317035429,1.6086062567873205,1.000226226133086,1.000004527084001
8500,206.84293558156634,44.8998886412873,2,2.6457513110645907,14.0,1.0,1.0,1.0000001790825104,1.6086062567873205,1.0001554967952675,1.000003276419984
8501,206.84535286053685,44.91102314577124,2,1.7320508075688772,14.0,7.0,1.0,1.000000357122458,1.6086062567873205,1.0001782419553649,1.0000037390925187
8502,206.8477701112584,44.91102314577124,2,2.6457513110645907,4.0,7.0,1.0,1.0000007200322505,1.6086062567873205,1.0002247185949127,1.0000043899898938
8503,206.85018733373195,44.9221548904324,2,1.7320508075688772,14.0,7.0,1.0,1.000000561799055,1.6086062567873205,1.0002045659312546,1.0000041790297223
8504,206.8526045279585,44.9221548904324,2,1.7320508075688772,11.0,7.0,1.0,1.0000013592929324,1.6086062567873205,1.0003065736857495,1.0000063880134682
8505,206.85502169393905,44.93328387732194,2,2.6457513110645907,14.0,7.0,1.0,1.0000004540407157,1.6086062567873205,1.000190651595902,1.000003807366152
8506,206.8574388316746,44.93328387732194,2,2.6457513110645907,11.0,7.0,1.0,1.0000007527705272,1.6086062567873205,1.0002289081270317,1.000004758846966
8507,206.85985594116613,44.93328387732194,2,2.6457513110645907,14.0,7.0,1.0,1.00000028399153,1.6086062567873205,1.0001689134372975,1.0000035340936602
8508,206.8622730224146,44.93328387732194,2,1.7320508075688772,14.0,7.0,1.0,1.0000002115989128,1.6086062567873205,1.000159646415662,1.0000032759372757
